value,volume,xmin,ymin,zmin,xmax,ymax,zmax,xCenter,yCenter,zCenter
195,571,709,215,10,721,229,17,715.29,222.97,12.946
196,480,736,485,11,748,497,16,741.65,490.42,13.319
197,81,769,506,12,774,513,15,771.09,509.63,13.79
198,451,3,624,10,13,634,19,7.969,628.43,14.539
199,273,10,635,11,20,644,19,15.103,639.92,15.194
200,686,13,312,10,25,327,21,19.017,320.08,15.825
201,2622,11,64,8,28,84,23,19.021,73.417,15.387
202,1963,22,341,9,40,359,20,32.045,350.57,14.513
203,53,43,182,12,49,185,16,45.906,183.53,14.226
204,361,37,813,10,53,823,16,45.565,818.45,13.643
205,1398,34,765,9,53,779,20,43.109,772.31,14.422
206,162,74,570,11,81,579,17,77.346,574.38,14.093
207,706,77,244,9,88,262,17,82.744,252.09,13.268
208,2124,79,326,8,96,345,20,87.547,335.32,14.057
209,1507,87,111,8,103,126,21,95.192,118.07,14.602
210,937,92,593,8,105,606,21,98.707,599.91,14.863
211,1267,107,393,7,120,408,21,113.76,400.15,13.693
212,734,135,762,10,144,777,27,139.51,769.4,17.658
213,1087,149,310,8,161,325,20,155.41,317.86,14.302
214,1316,152,193,9,165,210,20,157.88,202.07,14.16
215,853,157,489,10,169,502,21,163.79,495.1,14.859
216,2675,172,185,9,194,209,23,184.05,196.4,15.152
217,2253,182,423,9,199,448,20,191.02,436.06,14.493
218,932,186,13,9,198,27,18,192.11,19.955,13.263
219,797,191,555,9,204,567,19,197.85,560.85,13.783
220,4669,187,280,5,209,303,23,198.71,291.1,14.351
221,45,199,592,12,203,598,16,201.09,595.16,13.911
222,2092,201,379,8,220,393,23,211.02,386.18,14.423
223,2484,240,383,9,261,402,20,250.35,392.18,14.233
224,528,247,237,11,254,249,25,250.1,242.73,17.532
225,373,271,720,12,283,732,21,276.39,725.69,15.308
226,92,282,737,11,287,744,16,284.93,740.73,13.609
227,2592,273,271,7,294,288,25,283.22,279.66,15.948
228,754,290,208,9,302,220,21,296.24,214.26,14.329
229,1258,293,492,8,308,509,22,300,499.71,15.529
230,816,310,281,10,323,295,20,316.6,287.3,14.229
231,2491,323,365,8,345,386,19,333.62,376.79,13.887
232,188,327,26,11,336,34,17,332.35,30.181,13.957
233,26,351,649,13,355,652,16,353,650.42,14.231
234,319,390,591,12,400,602,17,395.23,596.7,14.082
235,122,406,457,12,412,467,16,408.3,462.69,13.869
236,214,406,267,11,412,277,17,409.35,271.71,13.804
237,30,408,347,12,412,351,15,409.83,349.1,13.733
238,835,404,577,10,416,591,21,410.54,584.38,15.041
239,234,413,573,11,422,581,19,418.15,577.04,14.752
240,74,415,663,11,419,668,16,417.09,665.26,13.73
241,7,417,359,13,419,361,15,418,360,14
242,2536,419,634,10,440,656,24,429.77,645.22,15.699
243,827,430,220,8,441,232,19,435.57,225.54,13.522
244,1323,439,504,8,455,519,21,446.08,511.85,13.964
245,442,438,547,11,449,557,19,443.29,552.29,14.794
246,311,448,757,12,461,766,18,454.4,761.82,14.778
247,26,457,183,13,460,186,16,458.31,184.5,14.692
248,408,483,507,10,494,518,18,488.32,512.11,13.875
249,1179,527,681,10,543,693,23,535.6,686.81,15.451
250,404,533,385,11,545,395,17,538.37,390.15,13.47
251,280,538,16,11,546,24,19,542.42,20.057,14.743
252,212,540,692,12,548,703,17,543.89,697.2,14.127
253,1363,541,546,8,556,564,20,549.21,555.14,14.086
254,16,581,667,13,584,670,15,582.31,668.31,14
255,857,588,251,9,603,264,19,595.81,257.88,14.128
256,738,588,146,9,603,157,20,595.46,151.6,14.846
257,925,592,202,9,607,216,18,599.41,208.37,13.301
258,369,596,264,9,604,276,19,599.54,270.35,14.263
259,7,608,78,13,610,80,15,609,79,14
260,100,605,328,11,611,333,16,608.16,330.93,13.2
261,779,612,611,11,624,630,17,618.31,619.54,13.642
262,2055,628,131,9,646,153,21,636.32,142.3,15.085
263,59,641,549,12,646,555,19,643.64,552,15.271
264,180,657,278,12,665,286,18,661.16,282.13,14.417
265,29,667,530,13,672,534,15,669.45,531.9,14
266,236,678,316,12,687,326,16,682.47,320.75,13.788
267,1195,678,471,11,699,486,21,687.35,478.94,15.498
268,541,699,202,12,712,214,19,704.92,207.87,15.364
269,87,724,441,11,728,447,16,726.26,443.74,13.759
270,217,758,137,11,774,144,16,766.36,140.15,13.756
271,41,778,128,13,783,132,17,780.15,129.8,14.927
272,1335,780,235,10,793,255,20,786.64,243.66,14.819
273,324,852,337,13,862,347,21,856.4,342.49,16.914
274,92,871,232,13,877,239,16,874.34,235.57,14.402
275,3071,11,243,6,29,261,24,19.949,252.4,15.198
276,3569,12,534,7,32,554,25,22.043,544.47,15.415
277,7179,14,190,6,39,216,28,26.716,202.7,16.877
278,3028,21,464,6,37,489,23,30.174,476.87,14.798
279,2975,22,788,9,44,811,22,32.915,799.2,15.174
280,414,35,62,11,47,73,19,40.005,66.693,15.21
281,1697,35,71,7,52,88,21,42.895,80.127,14.34
282,3236,46,744,8,65,762,24,55.401,754.05,15.65
283,1399,47,858,10,68,872,23,57.405,864.88,15.961
284,2394,58,341,7,77,357,24,67.962,348.53,15.074
285,3350,84,142,8,103,164,25,94.156,154.44,15.621
286,219,101,418,13,110,428,18,105.28,422.81,15.543
287,4410,101,476,8,125,500,24,112.61,486.92,15.844
288,29,126,44,13,130,48,17,128.17,45.897,14.966
289,142,130,541,11,137,546,19,133.56,543.56,14.493
290,461,128,814,9,140,822,21,134.77,818.7,14.9
291,3415,129,519,7,147,542,24,137.69,529.42,15.069
292,1607,142,815,9,158,831,21,150.38,822.92,14.442
293,2006,146,253,9,161,273,22,153.77,263.73,15.281
294,272,166,797,11,174,807,18,170.17,802,14.165
295,1713,166,415,8,180,433,22,172.7,423.54,15.77
296,3468,171,500,7,191,527,26,182.24,511.13,16.319
297,2939,180,527,8,201,548,21,189.75,537.51,14.205
298,2405,191,612,8,208,634,23,198.95,623.58,15.289
299,33,203,154,14,207,158,18,204.67,155.97,16.061
300,813,262,739,11,277,750,19,269.04,744.7,14.573
301,12,268,785,14,270,788,16,269,786.5,15
302,7,269,853,14,271,855,16,270,854,15
303,2812,278,31,8,298,53,21,288.72,42.69,14.569
304,535,290,672,10,301,681,20,296.2,676.84,14.815
305,854,292,624,9,304,640,20,297.65,631.98,14.637
306,1236,302,42,10,320,55,21,309.98,48.922,14.934
307,14,312,75,14,315,78,17,313.5,76.5,15.5
308,210,313,72,14,319,80,23,315.86,75.043,19.324
309,2058,308,412,9,324,431,22,316.26,420.59,15.555
310,650,320,681,10,334,693,20,327,686.84,15.151
311,1340,324,487,9,339,503,21,331.65,495.37,14.944
312,678,325,284,11,343,295,20,334.85,288.97,15.409
313,647,339,31,11,353,42,19,345.56,36.482,15.369
314,1867,346,279,9,364,299,21,354.49,289.67,15.012
315,1829,367,109,9,383,126,23,375.43,117.11,15.197
316,497,384,170,10,397,180,20,390.9,174.75,15.05
317,2472,398,159,8,416,178,23,407.5,168.79,16.038
318,1840,402,183,8,416,202,22,409.09,192.17,14.379
319,661,446,565,9,456,577,20,450.94,570.93,15.236
320,1248,454,143,9,471,161,21,461.48,151.53,15.362
321,1721,454,524,9,473,540,21,464.44,531.46,14.737
322,69,493,796,13,500,800,17,496.7,798.03,15.014
323,6463,473,446,13,501,467,38,484.77,456.8,24.361
324,3475,486,410,8,512,430,24,500.89,421,15.218
325,2646,508,703,8,526,726,25,517.46,715.01,16.113
326,496,525,139,11,535,154,19,529.78,146.94,14.659
327,1343,519,693,10,539,707,24,528.8,699.8,16.092
328,367,530,279,13,541,292,20,534.97,285.52,15.935
329,606,536,469,11,546,483,19,541.19,475.5,14.98
330,470,537,577,12,552,589,20,544.03,582.9,16.096
331,349,544,58,13,559,68,18,551.15,62.98,14.948
332,450,557,479,11,569,490,19,563.92,484.35,14.4
333,1078,568,178,9,583,190,21,574.89,184.72,14.582
334,1204,568,27,10,583,41,21,575.65,33.838,15.007
335,1352,572,497,9,587,512,21,579.6,504.91,14.896
336,1334,579,401,9,596,417,21,586.83,407.91,15.012
337,1497,598,379,11,618,397,20,607.84,388.89,15.186
338,394,612,178,11,620,188,20,615.52,183.23,15.447
339,1089,620,182,10,635,194,24,627.77,187.64,15.643
340,73,628,828,14,634,835,19,630.79,831.52,16.425
341,341,643,460,11,653,470,20,647.89,465.42,15.106
342,1896,647,84,9,668,100,23,656.26,92.552,15.724
343,989,662,300,10,674,314,21,668.12,307.56,15.269
344,1142,657,336,10,674,352,22,665.9,343.85,16.13
345,722,665,278,10,678,290,21,672.09,283.9,15.143
346,364,697,233,9,706,244,19,701.76,238.57,14.915
347,7,706,160,14,708,162,16,707,161,15
348,1783,706,247,10,723,266,22,714.72,256.77,14.689
349,3509,709,126,11,734,143,32,722.29,134.58,22.056
350,1191,721,41,9,735,57,20,728.43,49.836,15.041
351,355,746,127,10,758,141,19,751.54,133.05,15.862
352,355,751,75,12,760,86,18,755.3,80.431,15.549
353,181,754,41,12,762,48,19,757.37,44.613,15.309
354,7,764,642,14,766,644,16,765,643,15
355,945,772,339,11,789,353,22,780.93,346.43,16.475
356,805,779,90,11,795,103,20,787.91,96.937,15.369
357,12,793,7,14,795,9,17,794,8,15.5
358,33,810,277,13,814,280,17,812.03,278.36,14.788
359,297,809,184,11,821,193,19,814.18,188.1,15.384
360,16,813,233,14,816,236,16,814.69,234.31,15
361,270,858,106,12,869,116,18,863.82,110.76,15.193
362,71,863,569,14,870,574,20,865.96,571.15,17.69
363,89,879,276,13,885,283,18,882.13,279.4,15.831
364,4209,12,710,7,35,729,26,23.54,719.35,16.18
365,470,31,240,11,41,249,21,36.681,244.34,16.043
366,5147,35,495,5,63,514,25,47.684,504.51,15.437
367,389,47,29,12,58,39,21,52.841,34.434,16.576
368,5604,56,613,7,82,637,26,70.058,625.62,16.15
369,1714,73,598,9,90,612,23,82.135,604.48,15.201
370,1658,87,86,11,102,108,25,96.053,96.949,17.563
371,12,93,19,15,95,22,17,94,20.5,16
372,1813,85,831,9,103,847,24,94.11,839.85,16.68
373,4262,119,730,7,139,748,29,129.42,739.57,17.558
374,853,128,35,9,148,44,22,138.72,39.88,15.41
375,2817,128,856,8,145,873,28,137.14,865.03,17.908
376,467,139,722,11,150,729,22,144.68,725.4,16.09
377,2257,179,43,9,196,61,25,187.68,52.748,17.076
378,4812,177,385,8,202,409,25,189.77,397.2,16.614
379,1150,185,872,11,204,887,21,195.7,879.31,15.891
380,8263,224,643,8,251,674,27,236.98,657.92,17.234
381,4890,237,503,8,259,531,25,248.06,517.12,16.343
382,2600,243,423,9,260,439,29,252.41,430.74,18.263
383,2203,275,598,9,294,617,23,284.53,607.65,15.587
384,427,281,467,10,291,479,19,285.88,472.74,14.7
385,1977,291,561,10,307,578,26,298.68,569.33,17.581
386,550,300,826,11,311,843,21,305.14,834.07,16.262
387,317,301,778,13,312,788,19,306.85,783.04,16.009
388,1686,310,112,8,327,128,22,317.96,120.28,15.377
389,44,317,781,15,320,786,19,318.93,783.84,16.932
390,1053,339,656,11,352,670,22,345.22,663.34,16.124
391,310,368,380,12,376,389,22,372.45,384.39,16.952
392,4010,367,174,9,390,196,25,377.76,184.76,16.726
393,2845,359,428,11,383,450,23,370.81,437.3,17.225
394,3666,366,244,10,392,264,27,378.87,254.68,17.667
395,189,387,445,14,394,452,19,389.97,448.81,16.624
396,1288,386,2,14,400,19,26,391.22,11.05,19.653
397,2644,391,199,11,413,220,23,402.65,209.49,16.554
398,1540,400,392,9,416,407,23,408.59,399.15,16.056
399,2801,403,422,9,422,443,26,412.38,432.28,16.558
400,113,417,148,13,424,154,19,420.55,150.99,15.858
401,2170,412,615,9,430,634,23,420.6,625.58,15.442
402,2896,410,373,10,430,394,23,419.97,383.57,16.973
403,2777,414,173,9,433,195,25,422.78,183.65,17.077
404,619,427,746,13,439,759,21,433.13,752.85,16.662
405,656,457,189,11,469,200,21,462.59,194.26,16.463
406,3898,457,463,9,482,486,24,468.92,474.67,16.576
407,412,470,771,13,480,786,21,474.88,778.92,16.917
408,1595,471,30,11,489,44,22,480.41,37.065,15.819
409,2185,475,568,10,494,587,22,485.13,577.16,15.42
410,469,489,540,12,501,549,20,494.62,544.67,16.209
411,1180,495,817,15,513,831,30,506.59,823.59,23.16
412,2792,500,196,10,519,217,24,509.75,206.01,16.91
413,287,506,453,12,514,461,22,509.9,457.12,16.254
414,1188,504,544,10,517,559,22,510.31,552.51,15.995
415,591,503,497,11,516,508,20,509.85,503.26,15.308
416,3891,504,98,8,524,122,24,514.19,110.23,16.338
417,1902,532,182,10,550,199,22,540.65,190.23,15.219
418,943,561,40,11,573,54,28,566.96,47.11,18.059
419,1733,572,116,10,587,132,25,579.59,124.39,17.267
420,763,573,539,11,585,550,22,579.48,544.4,16.733
421,408,576,581,13,589,592,19,582.96,587.29,15.473
422,1958,590,77,9,604,92,28,596.82,84.785,18.146
423,1303,597,276,9,615,289,23,604.99,282.88,16.063
424,1146,613,264,12,629,281,22,621.01,271.58,16.461
425,1061,625,609,12,640,625,22,632.48,617.46,16.804
426,1380,659,504,11,679,517,21,668.87,510.57,16.048
427,436,671,580,12,682,590,20,677.12,585.11,16.298
428,1617,673,187,9,689,205,22,680.19,196.92,15.771
429,1532,685,99,11,699,118,23,690.89,108.82,16.418
430,746,692,411,13,701,423,29,695.94,417.66,21.743
431,2703,686,563,11,706,581,24,696.31,572.13,17.19
432,1203,703,357,11,720,371,24,711.28,363.9,16.894
433,127,709,153,12,715,160,19,711.81,156.58,16.063
434,279,724,608,14,735,618,20,728.88,613.28,16.921
435,2929,728,211,10,747,234,26,737.07,222.69,17.727
436,2227,742,332,11,758,359,30,750.79,345.56,19.741
437,963,764,491,12,777,505,24,771.16,498.88,17.273
438,547,873,127,13,885,142,21,879.45,135.1,17.552
439,80,15,269,15,19,276,20,17.325,272.34,17.425
440,266,20,273,13,26,282,23,22.944,277.72,17.233
441,9495,7,216,7,38,243,31,22.267,229.5,18.676
442,2548,24,132,7,42,150,25,33.379,140.81,16.124
443,1492,31,34,9,47,49,24,38.429,40.248,17.076
444,289,38,162,13,47,171,22,42.817,166.57,17.294
445,5387,33,630,6,55,654,30,45.155,642.22,17.603
446,51,61,44,14,65,50,19,62.725,46.824,16.51
447,1457,68,271,9,83,286,23,76.151,277.9,15.434
448,930,72,707,10,87,719,25,78.71,713.53,17.366
449,5340,70,407,6,94,429,27,82.415,418.16,17.194
450,3481,76,811,9,93,833,25,84.409,821.92,16.932
451,2465,100,19,9,118,39,26,108.5,29.257,17.822
452,1682,117,76,9,131,91,25,124.51,83.304,16.455
453,489,120,809,12,131,818,23,125.5,813.68,17.409
454,413,124,679,9,134,690,21,129.02,684.53,15.591
455,740,145,484,13,160,498,22,152.14,491.12,17.176
456,2259,146,608,10,160,625,27,153.51,616.66,18.113
457,74,152,497,15,158,504,20,154.38,500.82,17.662
458,1800,150,854,10,168,869,25,158.03,861.02,16.573
459,4010,147,50,9,170,70,27,158.16,59.837,17.217
460,2646,163,705,8,182,721,25,173.1,712.91,16.345
461,2756,166,444,9,189,461,26,177.81,452.01,17.419
462,1201,177,690,9,190,703,24,183.63,696.97,16.301
463,2056,190,811,11,205,830,26,197.02,820.99,17.399
464,4346,203,308,6,225,328,26,214.12,317.89,16.838
465,7133,201,334,9,228,361,31,213.97,347.02,19.033
466,74,224,453,15,230,459,20,227.23,455.7,17.446
467,4321,220,252,8,242,276,25,230.44,264.22,16.471
468,4149,220,122,8,244,142,26,231.52,132.29,17.137
469,4287,215,98,9,250,121,26,231.42,108.32,17.409
470,2670,274,553,11,289,574,29,281.8,563.31,18.733
471,3202,276,505,10,297,530,25,286.16,520.91,17.247
472,2926,283,110,8,302,131,25,292.91,120.1,16.923
473,1484,307,566,14,324,584,25,315.08,575,19.154
474,3305,316,433,9,335,452,27,325.02,442.25,17.557
475,686,326,789,11,338,801,23,332.47,795.36,16.862
476,823,349,181,10,362,193,23,355.56,187.6,16.513
477,4049,360,483,10,384,507,26,371.53,494.79,16.768
478,1682,363,562,11,377,579,24,369.89,570.48,16.822
479,1852,367,635,12,387,650,23,376.78,642.07,17.418
480,2478,370,358,11,392,380,29,381.13,368.35,19.051
481,4624,383,59,9,404,86,26,392.91,72.686,17.329
482,879,398,5,11,412,18,25,405.42,12.025,19.451
483,694,414,605,12,427,616,22,420.18,610.03,16.873
484,1450,422,61,10,439,74,24,430.37,67.494,16.652
485,1654,430,363,10,447,378,23,438.15,371.01,16.479
486,1821,430,605,11,446,621,25,438.39,613.24,17.077
487,1171,443,624,11,460,639,21,451.39,631.32,16.36
488,130,453,124,13,459,131,20,456.63,127.45,16.831
489,2351,463,85,11,482,109,26,471.41,96.607,18.773
490,1627,468,59,10,483,74,27,475.42,66.603,18.49
491,598,473,724,14,485,737,25,478.47,730.78,19.207
492,127,482,365,15,489,375,19,486.2,369.29,17.504
493,996,497,735,12,510,752,23,502.68,743.71,17.065
494,733,501,37,11,510,52,23,506.23,43.75,16.428
495,3257,496,121,9,518,141,24,507.66,131.5,16.449
