value,volume,xmin,ymin,zmin,xmax,ymax,zmax,xCenter,yCenter,zCenter
3325,932,286,438,62,298,453,75,292.18,445.76,68.479
3326,1069,293,709,62,307,720,74,299.92,714.1,67.698
3327,13283,302,247,50,333,279,81,316.51,264.75,65.746
3328,1419,330,586,58,346,606,73,339.16,595.15,66.037
3329,79,335,753,65,341,759,69,338.41,755.62,67.468
3330,7,338,193,66,340,195,68,339,194,67
3331,1051,349,606,63,363,626,74,356.04,614.13,67.509
3332,1020,355,211,61,369,227,73,361.89,218.73,68.34
3333,27831,353,721,49,401,762,88,374.31,740.47,66.079
3334,616,406,287,63,416,304,74,411.51,295.65,69.185
3335,1314,419,43,60,436,57,73,428.21,50.141,66.97
3336,4584,418,690,58,439,715,80,428.66,702.37,69.34
3337,1510,430,458,60,444,475,76,436.6,466.14,67.591
3338,186,458,530,63,464,537,72,461.28,533.26,67.715
3339,87,465,19,64,470,25,69,467.03,22.264,66.506
3340,6982,466,314,55,490,342,78,478.97,328.23,66.764
3341,130,477,23,64,485,29,70,481.17,26.038,66.938
3342,238,488,370,64,497,380,72,491.92,374.4,67.605
3343,2641,492,142,58,510,161,75,501.53,152.17,67.04
3344,53,511,736,65,516,741,69,513.4,738.57,67.377
3345,165,509,352,63,517,359,70,513.54,355.39,66.382
3346,769,526,302,62,540,313,76,533.51,308.28,68.139
3347,731,526,406,63,537,421,72,532.85,413.71,68.15
3348,35768,486,358,51,550,404,99,518.21,378.38,75.237
3349,5223,530,113,51,561,140,77,546.61,124.45,62.309
3350,438,537,128,62,547,137,74,541.9,132.18,68.646
3351,6920,533,415,58,559,444,83,545.97,429.83,71.191
3352,660,539,483,61,551,492,73,544.75,488.23,66.767
3353,13177,535,372,53,569,417,82,551.68,396.3,67.023
3354,2182,557,405,58,571,424,77,563.62,414.48,67.618
3355,15752,558,123,52,589,156,82,573.05,139.66,66.278
3356,728,592,824,62,600,840,74,595.61,831.77,67.743
3357,1053,593,195,60,604,209,75,599.05,202.33,66.918
3358,38612,596,225,49,635,274,94,615.57,249.98,74.011
3359,886,616,50,63,630,63,73,622.87,56.533,67.308
3360,3481,629,649,59,648,673,80,639.24,660.25,68.504
3361,5116,643,345,51,669,372,73,654.69,359.58,61.783
3362,50,666,605,65,674,609,68,670.4,606.42,66.92
3363,1901,658,586,58,675,601,78,665.2,593.26,68.167
3364,8104,681,2,57,705,31,80,692.69,15.992,67.811
3365,1753,699,659,58,714,676,74,706.47,666.8,65.986
3366,7,742,524,66,744,526,68,743,525,67
3367,374,746,43,62,755,56,73,750.27,49.422,67.936
3368,812,753,12,62,765,26,75,759.36,18.59,69.031
3369,12762,747,631,53,777,660,82,763.39,645.61,67.865
3370,17,788,248,65,791,251,68,789.65,249.35,66.647
3371,255,830,797,64,838,807,70,833.81,802.11,67.529
3372,2483,850,491,60,865,514,75,857,502.16,67.557
3373,117,872,565,63,878,572,70,874.87,568.91,66.41
3374,44162,23,816,54,87,867,104,57.223,840.45,78.286
3375,3920,36,411,64,61,437,83,46.521,425.92,73.84
3376,61,46,107,67,51,111,72,48.213,108.93,69.393
3377,3496,41,406,61,66,426,82,52.916,414.69,71.001
3378,4231,49,63,67,68,85,91,58.783,74.528,78.849
3379,152,64,258,64,71,266,71,67.632,262.53,67.303
3380,24894,48,308,51,85,344,89,67.816,325.89,69.717
3381,2340,88,849,61,106,869,76,97.587,858.1,69.303
3382,10677,102,656,55,128,687,82,114.89,670.8,68.093
3383,1660,109,858,62,127,875,75,118.35,865.95,68.937
3384,285,122,627,63,128,635,72,125.25,631.05,67.919
3385,3643,121,519,61,140,542,91,130.97,527.61,73.573
3386,60,151,557,66,155,563,71,152.92,559.98,68.467
3387,713,163,668,61,174,679,74,168.31,673.34,67.83
3388,10008,162,278,58,204,309,82,186.53,293.27,69.279
3389,1509,169,198,65,184,221,77,177.21,210.12,69.69
3390,1695,192,554,60,206,574,75,199.42,564.15,68.238
3391,2342,193,150,58,210,168,77,202.06,158.44,68.026
3392,2685,197,611,61,222,641,76,210.15,627.04,68.891
3393,66,226,601,64,232,605,69,229.08,603.35,66.545
3394,36629,210,151,51,256,195,91,232.33,171.71,70.414
3395,431,243,511,65,255,523,75,249.26,517.45,69.831
3396,25600,236,524,60,298,563,96,272.46,543.75,76.632
3397,7678,253,94,58,278,122,81,265.68,108.08,68.86
3398,32,295,313,67,298,318,71,296.5,315.31,69
3399,280,292,82,64,301,92,73,296.7,87.018,68.15
3400,753,306,811,62,317,823,76,311.38,816.76,69.331
3401,1090,305,859,66,317,876,82,312.49,867.39,74.295
3402,7,313,329,67,315,331,69,314,330,68
3403,1124,318,308,61,330,323,77,324.28,314.55,68.962
3404,234,321,319,67,332,328,75,326.67,323.06,71.419
3405,723,326,785,63,339,793,79,331.81,788.81,69.871
3406,1988,320,583,64,339,602,83,328.27,591.08,72.312
3407,9631,319,348,62,347,378,90,331.67,363.71,76.051
3408,9536,324,35,58,351,61,89,338.42,47.053,73.822
3409,1143,337,573,61,349,587,77,343.84,579.66,69.416
3410,1657,379,167,63,397,184,76,388.08,176.09,68.582
3411,204,395,172,63,402,180,73,397.89,176.28,67.838
3412,332,427,713,64,437,722,73,432.35,717.13,68.846
3413,4823,431,515,58,450,539,79,440.54,527.29,68.615
3414,276,442,699,65,449,708,74,445.36,703.89,68.623
3415,20,449,535,67,452,538,70,450.5,536.5,68.25
3416,2122,446,194,60,463,209,76,454.02,201.98,67.757
3417,4723,443,438,59,466,462,82,453.3,450.11,69.491
3418,20,472,23,67,476,26,69,474,24.2,68
3419,1129,477,106,62,489,122,74,483.19,114.15,67.928
3420,6947,488,593,63,513,622,87,501.15,606.48,74.237
3421,389,493,366,67,506,373,77,499.14,369.71,72.62
3422,2479,489,445,60,508,461,77,497.86,452.9,68.833
3423,8113,521,444,58,552,468,83,535.38,455.87,69.829
3424,7,544,128,67,546,130,69,545,129,68
3425,7849,538,74,57,563,102,82,551.92,87.586,69.179
3426,7512,537,655,59,571,687,80,552.61,671.37,69.762
3427,895,574,374,64,586,390,77,579.12,382.6,70.339
3428,167,595,654,65,602,665,70,598.47,659.04,67.228
3429,465,597,685,63,608,698,73,603.22,691.76,68.409
3430,1060,602,514,62,617,530,75,609.04,522.18,68.876
3431,858,600,107,63,614,120,76,607.82,113.12,68.904
3432,88,616,504,66,623,510,70,619.69,506.32,68.33
3433,141,626,863,64,631,871,72,628.44,867.14,67.979
3434,2849,632,59,60,650,80,77,641.78,70.654,68.339
3435,330,655,483,63,663,492,73,659.59,487.15,68.288
3436,89,662,307,66,667,315,71,664.69,310.99,68.685
3437,2935,659,482,61,682,505,78,670.64,492.48,68.6
3438,8226,687,48,63,717,88,88,705.25,68.173,74.148
3439,7566,685,182,58,713,210,83,700.18,195.54,70.819
3440,455,724,347,64,734,357,74,729.06,351.52,68.699
3441,3753,726,640,56,747,659,79,736.13,649.4,68.689
3442,23,744,520,67,748,524,70,745.83,521.91,68.304
3443,3187,742,596,61,763,617,77,753.39,607.37,68.616
3444,4944,749,212,58,771,239,77,758.98,225.46,67.298
3445,7,770,773,67,772,775,69,771,774,68
3446,1242,763,163,64,782,180,79,773.58,171.51,70.93
3447,108,772,153,66,781,159,71,776.75,156.58,68.481
3448,594,771,782,63,781,795,75,775.52,788.76,69.136
3449,165,810,658,66,818,665,72,814.06,662.07,68.891
3450,14310,779,333,61,825,366,89,798.35,348.7,73.965
3451,26918,816,427,61,855,477,99,835.56,457.24,79.375
3452,488,823,678,64,834,688,73,828.98,683.46,68.092
3453,2596,853,519,61,875,538,78,862.45,528.64,69.542
3454,40,7,405,68,12,410,73,9.525,407.35,70.225
3455,43,35,781,68,40,787,71,37.233,784.19,69.395
3456,11,39,784,68,41,786,70,40.364,785,69
3457,12,50,766,68,53,768,70,51.5,767,69
3458,4649,50,379,60,72,403,79,61.745,390.87,69.397
3459,35,62,776,67,65,781,71,63.486,778.37,69.029
3460,42,67,404,67,71,409,71,68.786,406.79,69.262
3461,3131,62,74,62,81,98,77,71.466,85.369,69.394
3462,339,65,370,67,78,383,73,71.51,377.73,69.599
3463,272,76,62,64,85,74,77,80.033,68.022,70.75
3464,1073,82,791,61,94,804,79,88.107,797.37,70.627
3465,10662,100,529,51,127,558,84,113.52,544.34,68.546
3466,225,119,558,65,129,565,72,123.44,561.35,68.138
3467,17,123,254,67,126,257,70,124.35,255.65,68.647
3468,39,129,14,68,133,20,71,131.38,16.667,69.513
3469,938,127,262,61,140,277,75,131.96,269.09,68.075
3470,22441,103,472,58,144,516,93,125.02,488.74,76.403
3471,5229,131,233,59,154,258,86,141.16,245.18,71.33
3472,294,182,226,64,193,235,74,187.32,231.1,68.983
3473,265,186,777,64,194,786,72,189.72,781.76,68.34
3474,13133,178,336,55,209,366,84,193.62,350.46,68.759
3475,14733,204,427,53,232,458,84,217.84,443.09,68.259
3476,188,231,845,67,241,855,72,235.88,850.18,69.277
3477,771,257,571,74,270,583,90,264.36,578.12,82.613
3478,3149,244,847,64,265,866,81,254.85,857.37,71.82
3479,3798,263,486,61,288,511,84,276.29,497.07,74.584
3480,968,291,809,63,308,820,81,299.52,813.91,72.511
3481,830,298,284,64,310,298,74,304.3,291.66,69.447
3482,164,309,130,67,316,137,74,312.46,133.2,70.299
3483,2380,299,447,65,320,464,82,308.39,455.42,73.389
3484,7,315,327,68,317,329,70,316,328,69
3485,241,312,346,65,320,354,72,316.06,350.18,68.871
3486,18766,299,97,54,336,130,84,317.84,113.12,68.922
3487,69,326,636,68,331,642,73,328.19,639.09,70.696
3488,3230,319,370,62,344,392,78,330.32,381.63,69.448
3489,5205,337,440,60,363,460,79,350.45,450.22,69.543
3490,120,347,409,66,356,416,71,351.67,412.37,68.417
3491,845,358,304,65,372,317,75,365.28,310.93,70.136
3492,17,369,498,68,373,501,70,371,499.35,69
3493,1339,376,205,62,389,220,79,382.58,213.34,69.518
3494,4929,376,422,58,398,443,82,387.07,432.21,69.727
3495,42,388,479,67,393,483,71,390.19,480.81,69.19
3496,6,402,516,77,403,518,79,402.17,517,78
3497,5208,424,420,60,445,447,80,434.61,434.13,69.182
3498,32,463,375,78,466,379,81,464.53,377,79.594
3499,2098,456,222,61,478,239,78,466.05,230.68,70.006
3500,12,462,341,68,465,343,70,463.5,342,69
3501,3048,468,455,61,492,474,77,478.34,464.67,68.926
3502,8438,471,772,57,499,797,85,485.48,784.49,70.544
3503,35349,483,298,63,534,340,101,511.66,318.91,81.88
3504,7499,493,707,57,514,737,85,503.9,721.66,70.247
3505,650,501,783,64,515,795,74,508.31,789.48,68.891
3506,34264,494,406,50,533,449,90,513.2,427.92,69.571
3507,1375,511,203,64,528,215,78,520.15,209.17,70.275
3508,16811,516,799,63,553,826,101,534.43,812.32,82.465
3509,16240,519,624,53,552,656,86,535.45,640.81,68.603
3510,124,534,794,66,540,801,73,537.61,797.7,69.161
3511,2823,533,688,62,549,710,80,540.89,697.77,71.109
3512,4706,554,352,65,580,380,84,568.63,366.85,74.385
3513,476,558,688,67,567,699,79,562.36,694.12,71.924
3514,396,566,564,66,575,573,78,570.95,568.27,72.071
3515,68628,547,448,46,602,498,95,574.84,472.97,68.717
3516,5014,577,589,59,598,613,82,586.44,600.92,68.99
3517,2317,579,822,62,599,842,81,588.1,831.45,73.034
3518,167,591,289,65,597,296,71,593.74,292.74,68.497
3519,125,617,863,65,623,868,72,620.3,865.67,68.672
3520,272,622,93,62,630,101,73,625.23,96.971,68.143
3521,146,629,323,65,636,329,72,633.14,325.82,68.973
3522,1340,630,345,61,646,361,76,638.04,353.75,69.843
3523,61,637,299,68,642,305,74,639.64,301.57,70.59
3524,8313,634,153,57,659,179,82,646.94,166.05,68.697
3525,113,644,699,64,650,704,71,646.87,701.85,67.912
3526,3584,647,505,63,668,529,81,658.34,517.71,71.421
3527,1249,654,805,64,671,818,78,662.62,812.19,70.022
3528,1131,672,462,64,685,478,75,678.72,470.27,69.571
3529,7,679,729,68,681,731,70,680,730,69
3530,1687,681,792,67,694,810,84,688.08,800.51,75.73
3531,154,694,501,67,702,509,74,697.71,505.59,69.623
3532,747,711,593,62,721,606,74,715.5,599.22,68.195
3533,56838,693,781,46,754,842,95,720.73,816.09,70.603
3534,532,747,58,63,759,67,76,753.02,62.799,69.175
3535,6332,740,562,57,763,588,82,752.27,576.25,68.882
3536,202,747,130,67,758,137,75,752.69,133.57,70.911
3537,29215,738,263,51,782,307,88,762.06,283.78,70.093
3538,1311,767,297,66,783,312,81,775.57,304.54,73.858
3539,9803,761,737,57,788,766,83,774.7,751.77,70.221
3540,1228,791,81,62,804,99,77,797.68,90.562,69.314
3541,419,3,863,65,12,876,74,7.1742,869.36,69.174
3542,32,21,181,69,24,185,72,22.656,183.25,70.5
3543,38,34,789,69,39,791,74,36.421,790,71.316
3544,240,51,730,66,55,739,76,53.021,734.58,70.758
3545,59,78,98,68,83,103,72,80.915,100.22,69.915
3546,6891,71,655,59,97,681,82,84.502,667.64,70.483
3547,3089,86,769,61,103,794,79,94.641,780.56,70.084
3548,132,105,289,68,112,296,74,108.11,292.98,71.197
3549,51,117,778,68,121,783,72,118.69,780.59,69.765
3550,581,136,33,67,144,48,82,140.11,40.854,74.54
3551,2873,161,699,56,179,718,77,170.96,708.49,67.118
3552,8371,176,573,60,205,601,86,190.23,587.02,72.007
3553,3353,183,868,61,201,888,85,191.95,876.66,72.892
3554,5937,194,637,58,217,662,82,204.61,649.11,70.149
3555,24981,193,769,50,227,824,92,211.15,790.5,69.405
3556,14710,199,586,52,241,637,87,219.52,608.93,70.958
3557,1987,214,661,61,234,675,79,223.94,667.79,69.062
3558,1370,227,321,66,240,343,78,232.97,332.76,71.719
3559,52551,227,432,48,274,492,93,249.71,466.12,70.015
3560,1913,240,672,62,261,688,76,250.62,680,70.549
3561,17,262,876,69,265,879,72,263.35,877.65,70.647
3562,7,281,291,69,283,293,71,282,292,70
3563,52,288,258,69,293,265,73,290.54,261.38,70.846
3564,8252,290,582,64,321,617,87,306.97,597.64,74.373
3565,1533,304,300,62,318,318,75,310.57,309.58,68.725
3566,32,309,351,68,313,354,72,310.56,352.84,69.969
3567,272,315,392,67,326,405,74,320.58,399.3,70.941
3568,482,326,93,63,338,100,76,331.93,95.753,70.38
3569,1508,322,244,62,341,262,77,332.18,252.79,70.083
3570,61,330,794,68,336,798,72,333.13,795.75,69.836
3571,1695,337,609,65,354,627,77,346.29,618.22,70.452
3572,8557,343,794,63,368,824,87,355.53,809.79,75.38
3573,2742,339,868,61,360,886,80,348.67,876.99,70.407
3574,712,356,413,65,369,427,74,362.1,420.38,69.253
3575,219,357,617,64,366,623,74,362.05,620.33,69.9
3576,9812,373,262,56,396,290,86,384.07,275.83,70.715
3577,7014,385,141,59,409,166,82,396.66,152.47,70.287
3578,14147,393,196,55,427,228,85,407.49,211.96,70.185
3579,15829,405,553,56,435,587,91,419.5,569.64,71.637
3580,14037,402,838,58,431,876,89,417.03,854.09,74.146
3581,2879,419,446,63,437,465,81,428.26,455.88,71.933
3582,1810,436,150,68,451,167,83,443.84,159.12,75.178
3583,133,453,408,67,459,415,73,455.62,411.7,70.361
3584,16,466,783,69,469,787,71,467.62,785,70
3585,83,468,343,68,473,347,74,470.04,344.57,70.699
3586,1055,492,336,66,508,352,77,499.8,343.83,70.518
3587,438,504,128,65,513,139,77,508.44,133.26,71.324
3588,1537,522,468,64,536,483,78,529.39,475.96,70.21
3589,14748,536,259,56,565,293,86,550.5,276.37,70.322
3590,10022,540,53,70,571,77,98,555.02,65.157,83.907
3591,315,588,266,67,597,273,80,593.11,269.56,73.771
3592,177,601,115,69,611,123,76,606.53,119.25,73.056
3593,415,611,857,63,620,866,74,615.87,861.3,68.92
3594,113,617,45,68,625,50,73,620.82,47.425,70.212
3595,2467,613,435,62,633,454,79,623.72,443.98,69.118
3596,6354,613,830,58,636,852,83,625.05,841.37,70.099
3597,761,621,868,65,638,880,78,631.24,873.55,71.477
3598,36,639,309,69,643,313,72,640.69,310.92,70.694
3599,9075,636,130,55,665,152,82,650.75,141.13,68.092
3600,7,651,307,69,653,309,71,652,308,70
3601,2628,656,2,61,673,20,78,664.77,10.72,69.435
3602,100,747,314,67,751,319,74,749.05,316.59,70.18
3603,2807,757,463,68,777,483,86,767.73,473.79,76.736
3604,1670,796,369,65,814,387,77,805.27,376.54,70.937
3605,21,817,813,68,821,815,72,818.95,814,69.952
3606,6336,814,192,59,841,214,85,827.11,202.44,71.962
3607,3809,847,708,61,865,727,80,855.98,717.99,69.878
3608,34278,819,134,54,883,178,95,860.09,155.5,74.836
3609,6896,12,187,59,40,211,83,24.409,199.21,70.625
3610,34,27,453,70,31,457,73,28.647,455.35,71.676
3611,28,30,52,69,34,57,72,32.107,55.179,70.607
3612,1205,34,763,66,48,778,84,40.482,770.75,75.48
3613,3769,39,597,61,61,614,84,49.721,605.75,71.678
3614,3290,40,150,60,61,169,80,50.029,159.45,69.954
3615,4884,45,201,64,68,226,81,56.795,213.82,71.382
3616,153,69,395,68,76,405,75,72.686,400.26,71.758
3617,2897,66,792,62,83,811,81,74.661,801.44,71.06
3618,6587,70,451,59,95,477,83,82.381,464.44,71.538
3619,2153,74,698,65,93,713,83,84.233,706.04,73.135
3620,5651,87,155,59,112,182,81,98.859,168.97,70.688
3621,165,109,277,69,116,286,75,112.91,281.75,72.012
3622,1023,113,207,66,131,222,76,122.09,214.74,70.895
3623,76,123,683,70,129,687,75,125.74,685,72.539
3624,32,125,552,70,129,557,74,127.19,554.16,72.156
3625,16,134,32,70,136,35,73,135,33.688,71.312
3626,12218,126,331,58,158,361,85,141.4,346.01,70.657
3627,22884,129,667,47,167,708,86,150.2,688.13,68.947
3628,4105,156,848,63,179,875,79,167.23,861.63,70.542
3629,1462,156,102,66,176,117,78,166.48,110.51,71.722
3630,1426,165,352,64,184,364,82,174.06,357.92,72.082
3631,1119,188,25,67,201,47,78,194.7,36.971,72.363
3632,5335,208,260,64,233,288,89,219.14,272.68,76.376
3633,12,228,269,70,230,272,72,229,270.5,71
3634,24,275,456,70,277,460,76,276,458,72.875
3635,88,279,448,67,285,454,73,281.61,451.42,70.966
3636,2465,295,816,70,312,835,89,303.64,826.19,79.786
3637,72,316,739,69,323,744,72,319.51,741.4,70.792
3638,1733,320,57,66,335,77,83,327.29,68.051,72.688
3639,4250,319,275,61,338,297,81,328.78,286.59,70.995
3640,1025,322,327,63,338,339,77,330.47,333.04,70.482
3641,119,334,430,68,341,436,75,336.76,433,71.294
3642,2181,336,847,64,352,868,79,343.82,857.44,71.643
3643,322,344,742,66,353,750,75,348.32,745.63,70.484
3644,1457,352,347,64,370,360,81,360.6,353.14,72.497
3645,2670,351,195,66,371,213,87,362.09,204.82,74.724
3646,17,361,228,70,365,230,73,363,229,71.353
3647,11046,351,519,58,381,560,87,365.13,544.85,73.026
3648,8441,357,507,55,389,545,82,373.08,523.77,68.552
3649,313,375,45,68,386,56,77,380.86,50.965,72.933
3650,4670,366,610,58,386,635,84,376.96,622.88,71.528
3651,579,378,164,66,392,173,77,383.66,167.96,70.767
3652,483,383,657,67,393,669,75,387.94,662.98,71.522
3653,13792,388,436,55,423,465,90,406.44,450.21,73.869
3654,235,405,275,69,413,283,76,409.02,279.03,72.494
3655,99,458,392,68,462,399,73,459.96,395.58,70.576
3656,1079,461,436,65,477,450,77,468.99,443.61,71.186
3657,2173,460,622,64,480,639,85,472,628.68,74.589
3658,2932,457,624,57,476,646,83,465.92,636.54,70.116
3659,378,467,94,66,475,104,76,471.14,98.698,71.447
3660,2055,487,230,61,503,245,79,495.02,237.44,70.028
3661,2470,488,813,64,511,826,82,500.19,819.72,72.918
3662,155,504,5,68,511,11,74,507.21,7.8194,71.148
3663,3627,512,337,61,532,358,80,521.7,347.9,71.362
3664,564,530,50,66,541,61,76,535.37,55.181,71.103
3665,5829,523,602,59,546,624,83,534.51,612.77,71.272
3666,1416,538,98,65,555,113,76,545.52,105.5,70.629
3667,1675,532,708,66,549,726,80,540.46,717.83,73.245
3668,6415,549,183,61,572,209,84,561.23,196,72.283
3669,25,575,549,70,580,552,72,577.56,550.6,71
3670,2218,571,114,62,594,128,85,585.09,120.8,71.875
3671,49,597,118,69,601,122,74,599.02,119.51,71.408
3672,5582,592,544,60,616,571,83,604.88,556.69,70.96
3673,205,603,767,68,615,774,75,608.01,770.54,71.278
3674,15252,603,705,55,640,740,85,623.2,723.72,70.298
3675,4965,631,669,62,655,701,88,644.75,685.09,75.577
3676,7,678,223,70,680,225,72,679,224,71
3677,329,676,636,69,685,648,76,680.47,641.78,71.945
3678,5264,688,277,66,713,303,85,699.75,290.32,75.271
3679,2296,699,158,65,718,174,83,709.51,165.95,73.11
3680,2151,702,356,66,726,373,82,714.3,364.24,73.642
3681,2272,711,627,62,728,645,79,719.38,636.53,71.232
3682,661,733,571,64,741,583,77,736.93,577.48,70.33
3683,2597,740,478,64,762,496,83,750.36,487.95,73.149
3684,7,751,547,70,753,549,72,752,548,71
3685,11414,755,29,56,782,55,88,768.54,42.305,71.71
3686,508,765,519,68,777,535,75,770.85,526.47,71.528
3687,7,772,535,70,774,537,72,773,536,71
3688,1986,771,606,64,791,622,78,781.54,613.79,70.746
3689,1484,779,306,64,793,320,79,785.1,313.14,71.451
3690,516,782,262,67,796,274,75,788.86,267.25,71.202
3691,5724,781,777,61,804,804,81,792.3,790.66,71.01
3692,338,812,433,67,823,440,75,817.19,435.82,71.417
3693,3242,814,575,67,839,592,93,828.32,582.88,80.833
3694,78,832,831,69,838,836,73,835.06,833.67,71.09
3695,1052,856,557,66,869,572,77,862.58,564.93,71.251
3696,33,879,586,69,882,589,73,880.42,588.06,71.242
3697,9883,24,281,65,61,303,95,43.637,291.85,80.304
3698,2093,31,65,65,46,83,83,38.88,73.796,73.445
3699,4472,85,90,63,105,115,81,95.252,103.13,72.106
3700,792,93,279,63,104,291,77,98.128,284.81,70.51
3701,2870,111,287,65,133,305,80,122.44,296.03,72.138
3702,620,115,803,66,127,813,78,121.13,808.1,71.927
3703,671,123,243,66,132,255,79,128.12,248.73,72.498
3704,3145,120,79,61,138,97,79,130.06,87.808,70.434
3705,55,129,229,70,134,236,74,131.44,232.11,72.091
3706,7,135,17,71,137,19,73,136,18,72
3707,6583,153,524,67,183,560,110,169.3,545.53,93.17
3708,209,161,24,70,171,32,76,165.87,28.129,72.627
3709,37,184,208,71,190,212,73,186.68,210.19,72
3710,2901,201,87,66,226,109,84,208.83,96.998,76.032
3711,236,221,226,69,227,237,78,223.91,231.72,73.424
3712,336,238,660,68,247,667,79,242.27,663.91,73.643
3713,4776,243,492,60,264,516,85,254.69,501.47,72.63
3714,12,258,40,71,260,43,74,259,41.5,72.5
3715,585,256,427,65,265,440,77,260.94,434.19,71.333
3716,983,258,21,66,273,30,80,265.99,25.344,72.358
3717,312,271,476,68,282,485,76,276.04,479.84,71.747
3718,15082,282,735,66,319,770,100,303.42,754.15,83.29
3719,1735,296,832,66,312,851,79,303.85,841.24,72.382
3720,181,312,732,67,320,741,74,316.54,735.75,70.514
3721,6625,310,602,61,337,625,87,323.03,614.26,73.387
3722,1040,324,76,68,338,91,80,330.64,83.09,73.083
3723,2455,320,663,65,339,680,83,330.46,672.16,73.521
3724,61,346,698,70,351,703,74,348.25,700.7,71.82
3725,971,344,331,66,356,345,79,350.01,338.72,72.096
3726,635,353,192,65,365,202,80,358.52,196.31,71.746
3727,3954,348,703,62,370,724,83,358.89,714.63,72.597
3728,1341,363,417,67,379,426,88,371.51,421.96,78.478
3729,483,390,869,68,400,880,77,395.29,874.13,72.505
3730,842,395,51,66,407,64,79,401.26,57.587,72.196
3731,1289,410,304,66,425,324,77,416.51,314.62,71.607
3732,2675,423,203,62,440,222,81,432.09,212.42,71.782
3733,1398,423,406,68,442,422,80,433.28,412.41,74.003
3734,17,446,118,70,448,120,74,447,119,72
3735,58986,429,19,56,495,85,97,465.95,54.804,74.032
3736,2609,465,488,65,482,506,84,474.16,497.58,73.417
3737,4284,467,552,56,489,577,81,478.21,565.21,71.336
3738,472,488,655,68,497,663,79,492.66,658.57,72.629
3739,29772,493,14,55,530,62,89,512.7,37.934,71.969
3740,106,514,387,70,520,393,74,517.44,389.87,71.896
3741,3614,511,114,64,532,134,83,521.2,124.81,72.463
3742,7,543,188,71,545,190,73,544,189,72
3743,12,549,112,71,552,115,73,550.5,113.5,72
3744,1005,553,326,68,575,338,81,565.04,332.03,75.187
3745,5619,565,267,62,590,290,86,578.33,279,72.692
3746,3432,596,481,62,614,501,85,605.04,490.84,73.135
3747,5220,611,350,67,634,371,90,622.91,360.88,77.779
3748,3753,631,811,64,654,834,80,641.58,822.04,71.649
3749,43186,623,436,58,674,485,100,649.88,458.6,79.082
3750,1038,649,697,67,662,710,78,655.84,703.31,72.255
3751,1378,664,618,68,680,638,78,673.23,629.11,72.47
3752,72,677,480,69,682,485,74,679.14,482.56,72.014
3753,7030,665,147,62,691,171,83,678.52,159.18,72.349
3754,7,686,235,71,688,237,73,687,236,72
3755,743,681,835,68,694,848,77,687.89,841.62,72.611
3756,1337,685,554,71,703,572,83,694.58,564.37,77.168
3757,551,715,572,67,725,588,78,719.67,580.33,73.069
3758,182,715,370,68,722,377,74,718.57,373.17,70.791
3759,1652,737,60,65,752,80,78,744.47,70.932,71.886
3760,3796,735,354,63,756,375,81,745.2,364.94,71.809
3761,213,748,137,70,759,145,75,754.07,141.15,72.141
3762,430,775,338,68,783,349,79,778.7,343.18,74.019
3763,782,795,811,64,807,823,77,800.82,816.36,71.623
3764,11696,803,271,59,836,296,91,819.65,283.94,74.613
3765,11655,817,618,57,850,650,97,833.16,635.35,81.448
3766,1066,841,427,67,858,441,80,848.04,434.23,72.672
3767,2106,844,562,67,858,586,79,851.24,572.87,72.458
3768,23474,832,94,60,874,134,92,853.25,117.1,75.308
3769,56,853,302,69,860,308,74,856.3,305.05,71.571
3770,7563,862,672,61,885,698,87,873.73,684.78,73.034
3771,4591,862,503,60,887,522,82,874.77,512.41,71.734
3772,7,32,791,72,34,793,74,33,792,73
3773,24838,19,618,55,56,657,92,37.531,637.38,73.116
3774,2007,38,168,64,54,184,80,45.58,177.05,72.839
3775,547,63,662,69,72,674,81,67.687,668.46,74.267
3776,1982,75,808,67,94,824,81,85.051,815.96,74.362
3777,1463,82,477,65,97,491,80,88.824,483.87,73.224
3778,2818,88,205,67,111,226,81,100.04,216.01,73.657
3779,980,136,507,71,150,525,86,143.25,515.58,79.203
3780,11199,130,197,60,162,227,87,146.27,213.35,73.369
3781,214,156,559,69,164,567,76,159.62,562.8,72.14
3782,140,159,373,70,169,379,77,165.24,376.4,72.779
3783,23,187,383,72,190,386,75,188.17,384.39,73.391
3784,7,192,102,72,194,104,74,193,103,73
3785,984,193,177,69,207,190,84,200.75,184.26,76.342
3786,2206,215,523,62,231,540,81,223.72,532.67,72.03
3787,7,236,521,72,238,523,74,237,522,73
3788,7614,230,88,64,255,120,83,243.52,103.17,74.32
3789,591,245,429,68,257,439,80,251.85,433.98,74.147
3790,626,255,866,65,267,877,79,260.48,871.13,72.628
3791,296,259,833,69,267,842,76,262.72,838.18,73.179
3792,146,265,864,71,272,871,79,268.35,867.44,74.192
3793,9941,269,266,67,300,291,94,284.4,278.42,80.37
3794,4658,273,754,62,295,777,93,282.44,766.36,77.882
3795,12,288,451,72,290,454,75,289,452.5,73.5
3796,1451,287,454,67,303,472,82,295.21,464.13,74.757
3797,78,295,19,70,301,23,76,298.29,21.5,72.91
3798,784,312,523,71,325,535,84,318.12,529.66,78.657
3799,61,331,748,71,336,753,76,333.7,750.57,73.295
3800,5877,325,339,63,352,366,93,339.83,350.98,76.495
3801,235,333,158,70,345,165,78,338.49,161.17,73.621
3802,400,381,76,70,388,88,77,384.79,82.29,73.353
