value,volume,xmin,ymin,zmin,xmax,ymax,zmax,xCenter,yCenter,zCenter
49,148,43,395,6,49,402,12,46.081,398.39,9.2905
50,956,49,332,4,60,346,16,54.741,338.94,9.3525
51,1625,73,293,3,93,309,14,82.493,302.25,9.0425
52,1210,117,336,5,134,352,15,125.41,343.6,9.8157
53,1739,120,49,2,136,66,15,127.99,57.309,8.7476
54,67,152,323,8,157,329,14,154.15,326.33,10.761
55,20700,129,89,3,171,125,31,149.49,107.28,15.823
56,38397,158,265,5,202,309,49,181.43,286.21,29.645
57,1671,185,98,3,201,115,16,193.47,106.37,9.1005
58,88,225,408,7,231,414,12,227.92,411.03,10.125
59,5477,215,183,5,238,207,27,227.52,195.18,15.079
60,109,243,284,6,249,288,12,245.77,285.62,9.3028
61,493,249,272,5,255,284,17,251.75,278.07,10.402
62,295,17,627,7,24,641,14,20.139,633.77,10.556
63,2867,10,275,2,30,292,21,20.569,282,10.904
64,1009,26,472,6,40,489,17,33.169,481.83,11.532
65,600,29,297,5,42,307,15,36.103,301.7,10.148
66,223,38,643,6,44,650,14,40.614,646.51,10.175
67,2543,36,348,4,55,368,17,46.088,357.99,9.8301
68,443,50,473,5,60,482,15,54.47,477.55,10.449
69,577,50,456,5,62,468,17,57.144,462.92,10.286
70,1205,51,381,4,68,396,18,59.26,388.06,10.52
71,16,60,513,9,62,516,12,61,514.31,10.312
72,3622,56,30,2,80,48,21,67.978,39.255,11.071
73,1967,60,455,5,77,473,20,67.944,464.22,11.649
74,1811,78,274,3,94,288,18,85.52,280.74,9.9768
75,533,100,438,5,110,450,16,104.91,444.52,10.507
76,555,103,99,6,114,111,16,108.46,104.78,10.753
77,365,128,403,7,135,413,16,131.65,407.79,10.622
78,2098,157,197,3,182,216,18,168.72,206.09,10.199
79,201,229,202,5,238,208,11,233.65,205.22,8.3433
80,733,250,255,5,265,268,14,258.14,261.42,9.5171
81,703,286,200,6,299,209,18,293.11,203.93,11.101
82,424,816,870,7,826,882,14,821.05,875.93,10.717
83,7,20,758,10,22,760,12,21,759,11
84,3128,17,340,3,37,359,23,26.309,350.07,11.507
85,173,45,554,8,51,562,15,48.382,557.24,11.324
86,8591,54,57,2,83,85,23,68.109,71.193,11.795
87,3558,54,233,3,77,252,19,66.751,241.28,11.433
88,5505,89,183,2,111,205,23,99.45,193.81,11.285
89,2579,115,206,3,130,225,22,123.12,215.95,12.949
90,5133,134,202,3,157,230,21,145.78,215.63,11.717
91,1921,155,245,4,171,260,22,163.9,253.28,12.108
92,1590,169,50,3,185,63,21,176.83,57.121,11.727
93,240,184,446,8,191,454,15,187.26,450.47,11.188
94,1722,187,110,5,201,130,24,193.59,119.67,14.35
95,2991,185,17,3,206,35,20,195.53,25.189,11.592
96,875,216,164,7,229,178,19,223.43,171.18,12.51
97,200,236,291,8,244,298,16,239.93,295.08,11.905
98,9313,250,8,4,281,38,28,264.14,22.983,14.199
99,6433,264,137,2,293,165,26,280.59,151.43,11.97
100,7,299,361,10,301,363,12,300,362,11
101,1063,296,147,5,314,160,17,304.88,154.14,11.421
102,819,304,193,5,317,209,18,310.69,200.89,11.084
103,955,315,153,7,328,170,16,321.53,161.06,11.095
104,1246,323,104,6,338,119,17,330.87,112.07,10.372
105,96,411,9,10,418,15,13,414.83,11.521,11.198
106,267,836,563,8,845,572,15,840.23,566.59,11.517
107,62,838,588,9,843,593,13,841.03,590.79,10.597
108,372,835,833,7,847,841,15,840.85,837.13,11.062
109,162,841,812,8,851,818,15,846.1,815.33,11.37
110,1172,21,706,6,39,722,18,30.543,712.83,11.956
111,41,36,819,11,42,826,14,39.22,822.88,12.585
112,973,72,395,7,86,408,18,78.953,401.47,12.091
113,79,91,871,10,96,877,14,93.494,874.33,11.937
114,4239,98,224,3,119,247,21,108.75,236.44,12.342
115,34,152,541,11,157,544,15,154.68,542.5,13.235
116,2007,183,311,5,200,328,19,191.64,319.96,11.503
117,1376,244,199,5,256,215,21,249.22,207.32,12.576
118,7164,252,134,4,280,166,30,264.34,150.64,17.44
119,3259,268,42,4,286,63,20,276.82,51.93,12.026
120,159,289,372,10,298,378,16,294,375.52,12.818
121,4431,291,35,5,320,60,22,306.43,48.28,13.361
122,415,324,247,8,335,256,16,329.27,251.79,11.501
123,926,328,32,8,345,46,16,336.91,38.933,12.165
124,204,409,104,10,420,112,16,414.64,108.18,12.662
125,693,700,840,8,714,853,16,706.41,847.15,11.9
126,42,816,882,10,821,886,14,818.6,883.86,11.929
127,21,854,653,11,858,658,15,856,655.67,13
128,8327,852,757,8,877,780,43,864.45,769.32,25.448
129,1303,868,839,7,881,859,18,874.9,849.21,12.227
130,2364,13,418,8,32,439,23,22.442,428.66,14.397
131,4763,10,227,3,33,247,23,21.667,236.93,12.801
132,1618,14,585,6,29,602,19,21.369,593.16,12.656
133,43,28,467,11,32,473,15,29.698,469.88,12.698
134,1297,42,488,8,56,502,23,49.521,495.19,14.579
135,5649,47,275,3,72,298,24,59.95,286.76,13.627
136,5576,47,408,5,74,431,22,60.218,420.21,13.89
137,1479,62,649,9,78,666,22,69.956,657.79,14.709
138,139,67,786,9,74,794,17,69.957,790.22,13.921
139,4006,67,333,4,92,352,25,80.828,342.44,13.489
140,100,83,851,11,89,856,18,85.87,853.69,14.4
141,233,150,570,10,159,577,17,154.33,573.94,13.309
142,1050,157,367,6,172,381,18,165.55,373.32,12.33
143,5834,163,16,3,186,40,27,175.06,28.172,14.704
144,3392,170,253,5,191,269,26,180.07,260.62,14.299
145,1339,175,406,6,187,421,20,181.36,414.07,12.51
146,3776,208,11,5,229,30,24,218.62,20.761,14.224
147,4772,206,241,6,229,267,22,217.05,254.77,14.033
148,551,231,357,9,244,366,19,237.91,361.24,13.421
149,561,679,851,9,690,863,19,685.44,856.96,14.132
150,921,786,720,8,798,735,20,792.29,727.88,13.893
151,1885,828,813,7,843,837,23,835.86,824.54,14.826
152,305,844,852,9,854,862,15,848.89,857.32,11.623
153,126,847,651,10,856,658,16,850.37,654.04,13.556
154,311,850,830,9,860,839,19,854.97,834.29,13.264
155,467,854,632,9,865,643,18,859.56,637.28,13.475
156,2415,3,339,7,19,354,26,10.973,345.57,15.568
157,37,12,289,12,16,293,16,13.811,291.35,14.189
158,2735,21,723,10,45,743,29,32.205,734.39,19.501
159,413,29,673,9,39,682,18,34.133,676.76,13.804
160,11,44,688,13,46,691,15,45.364,689.45,14
161,719,42,802,9,51,817,20,46.583,808.67,14.075
162,2220,54,588,8,73,606,21,63.368,597.33,14.025
163,1314,58,348,4,73,361,20,65.656,354.75,12.738
164,7984,65,764,13,91,789,45,78.51,777.06,31.027
165,2694,59,492,8,78,511,22,69.348,501.83,14.459
166,334,100,701,12,111,710,22,104.48,705.29,17.488
167,121,102,704,13,109,713,20,105.93,708.79,15.537
168,373,158,581,10,167,592,18,162.83,586.97,14.003
169,1030,161,473,7,175,490,18,168.21,481.97,12.663
170,9346,157,156,3,185,183,27,170.17,170.07,14.126
171,856,173,379,9,187,388,22,180.58,383.66,15.423
172,816,187,244,8,200,256,20,193.63,249.49,13.819
173,944,199,235,6,210,249,20,204.21,242.3,12.596
174,5845,204,113,4,224,140,27,213.67,127.83,14.536
175,1538,208,427,9,225,444,20,216.18,435.78,13.848
176,3221,229,28,4,248,46,23,238.54,36.809,13.095
177,907,232,417,8,247,430,21,238.73,424.05,13.965
178,4651,229,133,5,249,161,23,238.95,147.51,14.332
179,2948,237,222,7,259,238,25,247.25,231.09,15.821
180,2408,266,386,8,284,404,34,275.24,395.12,22.877
181,730,277,67,7,292,78,20,283.94,72.607,14.871
182,5341,275,164,6,302,187,24,288.64,175.65,14.42
183,1314,298,290,9,310,308,23,303.73,299.92,15.81
184,70,312,350,12,317,355,16,314.37,352.81,14.1
185,4820,308,122,5,332,143,24,319.49,132.45,14.537
186,2996,325,82,7,349,101,23,337.59,92.286,14.785
187,1962,354,40,6,371,55,21,361.74,47.552,13.946
188,74,412,148,12,418,155,17,414.68,152.05,13.622
189,258,418,122,11,425,132,18,421.26,127.44,14.109
190,86,814,849,11,820,853,17,816.79,850.85,14.267
191,65,816,420,13,823,425,16,819.17,422.57,14.631
192,40,863,544,13,865,550,18,864,546.95,15.15
193,2704,868,745,8,885,764,25,876.35,754.34,16.428
194,351,32,451,11,37,463,21,34.165,456.56,15.718
195,6451,18,555,6,45,582,26,32.492,568.82,16.024
196,1755,48,841,12,66,857,26,57.603,850.15,17.968
197,78392,24,556,6,80,610,73,52.474,583.83,44.445
198,5731,45,626,6,73,650,26,59.698,637.88,15.925
199,12789,53,193,2,84,222,31,68.48,208.35,15.338
200,83,66,261,12,73,265,17,69.53,262.95,14.892
201,2796,72,526,7,91,546,23,82.231,535.79,14.85
202,8817,81,368,4,108,396,28,94.18,382.11,16.308
203,20,99,294,14,102,298,16,100.8,296,15
204,909,102,501,8,115,512,22,108.45,506.2,15.699
205,1197,120,365,8,137,376,22,128.91,370.62,14.786
206,4927,114,131,7,139,152,26,126.21,143.09,16.256
207,6094,139,379,7,168,401,27,154.97,390.09,16.143
208,6,158,184,14,160,186,15,159,185,14.833
209,1790,152,262,10,170,278,23,160.58,269.47,16.42
210,467,172,543,13,187,555,24,178.7,549.76,18.48
211,1308,182,79,10,200,93,26,191.46,86.383,17.554
212,473,197,421,10,208,431,20,202.64,426.17,15.203
213,10728,204,77,5,231,101,37,217.81,88.364,20.184
214,282,260,480,11,271,488,21,265.31,484.12,16.245
215,7,282,135,14,284,137,16,283,136,15
216,1938,291,210,6,308,227,23,299.96,217.81,14.314
217,3197,299,82,7,317,103,24,307.89,92.378,15.213
218,3506,309,6,7,330,26,28,319.66,16.042,16.806
219,7519,382,91,7,411,117,28,396.79,103.12,17.018
220,1960,388,69,9,403,87,22,395.33,78.418,15.248
221,107,704,802,12,710,809,17,707.07,805.52,14.383
222,531,718,767,11,728,776,24,723.26,771.56,16.804
223,83,730,709,13,735,715,17,732.02,712.08,14.783
224,133,728,718,13,735,728,17,731.5,723.02,15.158
225,2719,811,755,8,831,774,24,820.63,764.01,15.503
226,234,817,717,11,828,726,17,822.42,721,14.577
227,66548,798,708,9,847,763,72,822.77,735.21,46.253
228,229,832,520,14,845,527,20,839.47,522.71,16.747
229,179,839,205,13,847,213,18,843.18,208.68,15.525
230,11448,5,137,4,40,166,31,22.85,151.86,17.771
231,114,20,297,13,27,304,19,23.702,300.82,15.684
232,17,28,199,15,30,203,17,29,201,16
233,916,24,743,10,38,755,22,30.976,749.08,16.335
234,2354,25,514,5,42,529,27,33.945,521.67,16.573
235,75,46,858,13,53,863,18,50.053,860.64,15.707
236,964,89,782,10,104,793,21,96.338,787.14,16.054
237,343,100,28,12,108,37,21,104.27,32.985,16.487
238,3528,106,34,5,126,49,28,115.64,41.886,17.3
239,376,189,164,14,200,173,22,195.31,167.96,18.245
240,746,238,513,11,252,525,20,245.72,519.49,15.622
241,4642,262,205,6,291,226,31,277.95,214.51,16.95
242,243,282,30,12,291,38,19,287.07,34.428,15.918
243,819,388,213,12,399,226,22,393.09,219.85,16.359
244,1379,389,6,10,405,21,23,397.53,13.28,15.77
245,848,398,153,10,409,167,21,403.59,160.13,15.711
246,1651,643,839,10,660,857,22,652.07,848.97,16.127
247,236,649,805,12,657,811,20,653.42,807.78,16.504
248,1016,692,769,10,704,783,22,698.22,776.28,16.469
249,51,767,674,14,772,679,18,769.06,676.25,15.667
250,551,783,702,10,794,713,24,788.47,707.4,16.868
251,261,818,522,13,826,531,20,822.21,526.12,16.123
252,95,833,740,14,842,746,21,837.68,742.59,17.958
253,1229,838,776,10,856,786,26,845.94,780.76,17.912
254,2498,844,796,9,865,811,23,854.71,803.35,16.143
255,1279,856,46,13,872,62,26,863.32,54.329,18.742
256,948,860,88,11,878,103,20,869.48,94.776,15.85
257,1983,16,489,9,30,506,25,23.147,498.06,17.552
258,15569,74,122,2,104,155,34,89.349,137.92,16.589
259,12219,77,154,3,109,182,31,93.456,167.65,16.308
260,10502,89,549,10,115,582,44,102.23,564.51,28.662
261,3588,102,588,9,125,606,27,114.4,596.7,17.877
262,729,116,688,12,129,700,21,123,693.3,16.826
263,1909,125,4,10,141,20,26,133.3,12.758,17.644
264,4420,120,486,8,143,508,26,132.56,497.26,17.099
265,33,157,822,15,161,825,19,158.97,823.33,16.788
266,4550,158,525,11,179,553,36,168.02,541.02,24.5
267,866,166,729,14,183,740,29,175.39,735.82,22.02
268,6497,165,215,7,184,245,30,174.51,229.81,17.575
269,122,187,832,15,192,838,21,189.3,834.76,17.885
270,732,191,858,16,205,872,29,198.16,864.61,23.357
271,10606,197,275,5,224,311,29,210.56,294.45,16.519
272,7,221,867,16,223,869,18,222,868,17
273,723,233,243,12,246,257,21,239.78,251.46,16.549
274,3024,254,419,11,274,441,28,264.3,430.89,18.732
275,7,283,330,16,285,332,18,284,331,17
276,2620,321,310,11,343,330,25,332.07,320.93,18.111
277,1856,347,168,10,368,184,26,357.97,176.95,17.704
278,11310,364,24,16,389,56,47,377.25,39.796,31.182
279,2644,380,139,9,397,160,25,388.48,150.55,16.47
280,3927,380,117,7,401,140,26,390.24,128.76,16.333
281,1081,619,787,11,634,801,22,626.78,794.21,16.748
282,1077,681,806,12,696,821,24,687.97,813.81,17.657
283,2355,717,751,11,739,768,26,728.15,759.42,18.309
284,1487,740,744,11,753,759,24,747.13,752.11,16.48
285,2212,802,862,10,819,880,24,810.12,870.91,17.211
286,3750,806,626,8,827,650,26,817,639.4,17.331
287,386,817,62,14,828,74,21,821.87,68.692,17.246
288,23,828,523,16,832,526,19,829.96,524.17,17.391
289,1475,834,18,12,853,33,22,843.27,26.071,17.228
290,279,847,85,14,856,96,21,851.48,90.011,17.43
291,1539,846,570,11,864,585,23,854.41,577.71,16.836
292,857,16,43,13,32,52,25,23.569,47.347,18.813
293,13661,10,306,4,38,343,32,23.553,324.9,17.923
294,604,37,289,14,50,301,22,43.368,294.05,18.141
295,7,44,487,17,46,489,19,45,488,18
296,2721,58,688,11,77,709,33,67.19,697.54,20.242
297,32,109,579,17,114,583,21,111.47,581.03,18.906
298,1301,109,17,12,128,30,23,118.97,24.438,18.098
299,1659,159,131,11,173,150,26,165.68,141.04,18.7
300,253,166,115,15,177,122,24,172.19,118.15,20.13
301,390,185,764,14,194,776,22,189.4,769.53,17.664
302,186,193,466,13,203,475,22,197.9,470.85,17.86
303,12325,195,317,6,226,349,33,211.08,333.35,18.504
304,4850,204,142,9,226,165,29,214.72,154.29,18.824
305,779,211,579,13,220,596,24,214.93,587.35,18.264
306,835,212,748,15,222,760,34,216.54,755.05,25.466
307,13969,216,46,4,247,78,33,231.71,61.746,17.506
308,26,231,622,17,234,626,21,232.19,624.23,18.654
309,3440,230,269,8,246,288,28,238.26,278.71,18.029
310,2607,238,117,8,258,134,28,247.4,124.74,18.224
311,5852,265,234,8,288,257,29,276.75,245.79,17.911
312,2715,274,411,9,291,432,29,283.22,422.34,19.542
313,36,287,397,16,291,402,19,288.97,399.83,17.611
314,3815,303,166,10,330,191,25,317.95,178.29,18.143
315,137,316,218,16,325,225,21,320.54,221.61,18.745
316,2162,315,296,10,330,315,25,322.42,305.29,17.723
317,7557,315,50,6,340,77,31,327.54,63.205,18.803
318,453,371,13,12,381,22,23,375.48,17.181,17.603
319,75,381,299,16,387,304,20,384.48,301.63,17.907
320,12,456,276,17,458,279,20,457,277.5,18.5
321,45,593,715,17,598,720,20,595.82,717.58,18.2
322,201,605,773,17,618,779,25,611.48,776.33,20.284
323,1574,743,708,13,757,728,24,749.93,718.57,17.864
324,150,747,691,15,753,700,21,750.63,696.02,18.18
325,76,749,199,16,755,205,23,752.25,201.93,20.408
326,225,755,521,14,763,534,22,758.99,528.07,18.471
327,34,769,781,17,772,784,22,770.91,782.65,19.324
328,5274,767,726,9,790,748,28,778.47,737.94,18.767
329,2111,773,688,11,794,706,29,781.55,696.3,18.897
330,1018,777,597,13,790,609,28,782.71,603.1,19.444
331,135,781,239,16,789,248,20,784.81,244.5,17.63
332,519,848,742,13,862,750,23,854.81,745.19,18.503
333,1653,855,63,13,875,80,24,865.48,72.202,18.385
334,25267,7,52,2,45,95,36,25.751,74.522,18.872
335,698,21,845,14,34,857,24,28.279,851.37,18.602
336,901,30,832,13,44,846,24,37.06,839.18,18.948
337,5537,101,82,7,121,104,32,110.6,92.485,19.42
338,1024,113,705,12,124,717,26,118.88,710.85,19.784
339,16,142,399,18,144,402,21,143,400.31,19.312
340,5642,139,69,7,164,89,32,151.77,78.627,18.614
341,1778,173,680,13,189,697,26,181.29,688.87,19.878
342,565,175,782,13,187,796,24,180.68,788.93,19.388
343,192,192,803,17,201,810,23,196.66,806.11,19.51
344,15380,183,196,4,214,230,33,198.11,213.79,18.204
345,48,195,533,18,200,538,21,197.73,535.12,19.5
346,140,199,8,15,206,15,21,202.81,11.2,18.329
347,1294,204,683,14,218,700,25,210.17,691.51,19.328
348,118,221,374,17,230,381,22,226.21,377.86,19.398
349,1908,258,115,11,275,131,28,266.63,123.77,19.219
350,179,269,614,17,275,621,24,271.96,617.64,20.402
351,150120.,258,97,18,324,165,88,290.96,131.94,54.365
352,284,280,530,16,288,539,24,284.21,533.95,18.979
353,202,289,571,16,298,579,22,293.35,574.05,19.297
354,3788,348,243,11,370,265,28,358.51,253.06,19.27
355,340,414,67,14,422,75,23,418.38,70.962,18.729
356,605,411,74,13,425,86,23,418.68,79.38,17.301
357,186,419,296,16,426,303,22,422.78,299.02,19.07
358,447,466,281,16,478,292,24,471.71,286.07,20.358
359,1841,577,851,13,598,869,25,586.37,859.34,19.419
360,2458,598,864,13,618,885,25,607.49,874.66,19.498
361,7,742,160,18,744,162,20,743,161,19
362,122,763,411,17,771,417,24,767.56,413.51,20.508
363,563,770,194,16,784,206,24,777.02,200.61,19.639
364,768,783,351,15,796,362,26,790.11,356.45,20.013
365,1929,796,571,12,813,588,25,803.6,579.11,18.434
366,9608,803,797,9,830,829,31,816.42,814.59,19.398
367,1999,814,833,12,834,848,28,823.63,841.2,20.225
368,592,814,313,16,831,324,22,822.13,318.8,19.125
369,2249,828,234,12,850,250,27,839.87,241.04,18.957
370,6276,837,715,9,865,744,29,851.42,728.51,19.126
371,858,862,656,14,877,671,26,868.95,662.67,20.04
372,27,874,64,18,878,67,21,875.85,65.333,19.333
373,5301,40,822,10,67,841,34,53.772,830.6,20.781
374,3915,47,756,12,70,777,29,58.432,765.99,20.486
375,81,82,48,17,85,54,25,83.679,51.259,21.321
376,766,96,12,15,108,26,25,101.24,19.322,20.136
377,63061,91,720,12,141,782,60,116.12,749.05,35.514
378,471,103,853,17,116,865,24,109.48,860.06,20.047
379,866,106,204,18,121,214,33,112.81,208.96,24.783
380,3685,109,526,13,135,548,30,123.55,537.55,21.35
381,1968,130,863,13,150,881,26,140.37,871.98,19.794
382,2480,146,776,14,171,791,31,160.07,783.62,22.731
383,18077,182,576,13,211,623,53,195.51,601.41,35.069
384,3277,184,478,12,206,499,28,195.86,489.15,19.437
385,2137,191,749,14,211,769,27,200.06,759.39,21.054
386,1257,192,123,14,207,138,29,199.73,129.89,20.677
387,493,205,705,16,219,717,28,211.97,710.75,21.189
388,2057,206,453,13,223,475,26,213.84,465.64,20.527
389,281,242,362,17,253,368,25,247.15,365.5,20.829
390,8378,244,64,8,271,88,35,256.97,76.542,20.787
391,612,257,53,15,266,65,25,261.42,58.735,19.647
392,23,275,128,18,278,131,21,276.39,129.39,19.826
393,230,272,671,19,280,683,24,276.12,676.48,21.365
394,5919,299,223,9,321,247,31,310.09,235.54,19.628
395,21,351,62,18,354,65,22,352.76,63.524,20.048
396,12,364,420,19,367,423,21,365.5,421.5,20
397,1014,371,55,14,386,66,28,378.57,60.383,20.841
398,9012,369,170,9,391,198,36,380.19,183.26,22.09
399,76,393,419,18,398,427,22,395.01,423.41,20.197
400,1482,392,306,15,409,323,39,402.17,316.33,29.101
401,792,406,32,15,419,44,25,413.25,38.494,19.923
402,566,408,332,15,420,344,24,414.14,338.52,19.943
403,1700,406,299,18,422,313,33,413.71,306.22,25.539
404,2075,453,142,12,467,159,29,459.91,150.37,20.479
405,1448,593,661,14,607,680,26,600.3,670.01,19.918
406,176,609,671,18,616,680,23,612.78,675.68,20.131
407,1267,617,806,15,631,820,29,624.8,814.08,21.702
408,3529,616,766,19,634,785,44,625.41,775.73,31.989
409,1136,695,584,14,707,599,26,701.32,591.69,19.914
410,201,699,527,17,706,536,23,703,532.1,20.229
411,2894,717,733,13,739,751,29,728,742.43,19.903
412,238,729,161,18,739,168,24,733.53,164.15,20.681
413,96,732,97,18,737,104,24,734.92,100.5,21
414,3537,725,813,12,747,835,28,735.67,824.97,20.325
415,557,733,191,16,742,205,25,737.76,197.32,21.018
416,863,739,872,14,753,885,28,746.29,877.53,20.356
417,17,756,387,19,759,391,22,757.65,389,20.647
418,19,758,383,19,762,386,22,760.26,384.68,20.632
419,7,759,695,19,761,697,21,760,696,20
420,1732,783,331,14,800,347,27,791.6,339.7,21.162
421,1922,789,510,13,802,529,30,795.21,520,21.251
422,77,803,87,18,808,93,22,805.29,90.143,19.753
423,5239,808,290,15,830,315,36,819,301.85,25.67
424,8027,823,534,9,851,561,32,836.66,546.77,20.702
425,660,21,397,17,32,409,26,26.289,403.14,21.191
426,3285,28,692,10,49,710,31,38.143,701.88,20.498
427,1102,32,622,16,50,636,30,40.887,630.95,22.423
428,6,39,454,20,41,456,21,40,455,20.833
429,1000,37,603,16,50,620,27,43.415,612.72,21.919
430,3129,40,868,12,59,887,32,49.474,877.89,22.014
431,2546,42,508,13,63,524,28,53.081,516.28,20.414
432,34,67,85,20,73,88,24,69.588,86.206,21.647
433,2092,73,659,13,91,676,32,79.774,667.02,21.844
434,4593,94,472,12,121,491,30,107.66,481.94,20.754
435,22913,109,169,5,145,209,39,126.53,189.31,21.901
436,1918,116,809,15,134,825,29,125.84,817.81,21.223
437,1073,125,306,16,136,319,32,130.92,312.63,23.34
438,7,155,822,20,157,824,22,156,823,21
439,1981,161,614,13,177,627,35,168.6,621.03,22.615
440,18155,183,40,4,217,74,39,200.07,57.425,21.584
441,2403,220,638,15,237,658,28,228.72,647.84,21.255
442,2517,220,496,14,237,515,29,228.14,505.15,22.298
443,3891,262,488,11,281,509,32,271.69,499.17,21.515
444,173,277,864,19,285,873,24,281.87,868.61,21.191
445,6464,268,349,10,297,370,32,282.34,359.55,20.626
446,1471,299,515,15,315,530,34,306.89,522.11,23.906
447,902,304,153,15,319,168,27,311.96,159.88,21.402
448,1318,308,490,16,323,507,28,315.62,498.36,21.407
449,210,326,469,17,333,476,26,329.56,472.49,20.924
450,63,342,26,19,348,32,24,345.21,28.762,21.46
451,17470,334,104,7,370,138,42,352.18,122.11,23.85
452,694,361,560,17,372,572,27,366.42,566.85,21.942
453,1085,376,322,15,388,338,26,382.35,330.95,20.874
454,166,402,316,18,410,325,25,405.63,320.31,21.566
455,2470,400,116,13,418,135,31,409.02,125.61,20.925
456,51,409,320,19,412,326,25,410.43,322.82,21.549
457,16,410,52,20,412,55,23,411,53.688,21.312
458,7,485,168,20,487,170,22,486,169,21
459,42,551,659,19,556,662,24,553.33,660.19,21.619
460,1354,553,670,17,569,689,30,560.86,678.9,22.818
461,20,583,631,20,586,633,23,584.5,632,21.5
462,7,585,561,20,587,563,22,586,562,21
463,489,579,558,20,594,570,29,586.38,564.96,24.896
464,2431,607,712,14,625,729,32,615.7,720.9,23.051
465,203,629,799,19,642,808,25,635.01,803.34,21.305
466,12,644,799,20,647,801,22,645.5,800,21
467,344,658,581,18,669,591,26,663.46,586.42,22.087
468,2554,664,624,16,687,641,31,674.85,632.72,22.205
469,60,680,867,20,684,872,24,681.98,869.9,22.183
470,148,697,236,19,706,243,23,701.17,239.36,20.953
471,313,712,228,18,725,236,25,718.47,231.76,21.495
472,68,727,81,19,732,87,23,729.56,84.279,21.015
473,658,731,572,17,743,583,29,737.23,578.17,22.622
474,5085,726,778,11,751,797,34,739.36,787.94,21.51
475,55,739,881,19,744,885,24,741.64,882.6,21.418
476,239,744,688,17,751,696,25,746.92,691.05,20.996
477,3150,744,623,13,764,644,29,753.7,634.24,21.234
478,3670,755,443,14,778,465,29,766.79,454.02,20.788
479,10079,754,645,10,788,676,31,771.45,660.82,20.973
480,13362,774,33,15,813,62,57,795.03,49.408,38.347
481,1975,777,222,15,793,240,29,785.49,230.84,21.107
482,1987,788,241,15,807,260,28,796.52,250.76,20.523
483,5373,785,662,10,804,686,33,794.81,674.77,22.19
484,6889,808,552,11,839,579,31,823.89,566.77,21.093
485,2710,815,583,16,833,607,32,823.38,596.34,22.21
486,457,832,778,18,839,787,31,835.35,782.66,24.306
487,3616,829,322,12,849,343,30,838.73,332.71,20.821
488,507,846,319,17,857,331,25,851.09,324.98,21.201
489,7388,848,593,9,870,624,34,859.04,610.51,21.013
490,4802,857,305,12,878,328,31,868.1,317.27,21.74
491,116,55,337,18,60,342,26,57.44,339.4,22.422
